time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC9.5,TC10
606,343.92,346.05,350.43,353.6,354.19,358.98,359.93,366.37,366.11,352.57,340.9
607,343.89,346.05,350.42,353.6,354.19,358.99,359.94,366.37,365.87,352.28,340.45
608,343.88,346.05,350.42,353.61,354.2,359.0,359.96,366.38,365.76,352.08,340.15
609,343.87,346.06,350.42,353.61,354.2,359.01,359.96,366.39,365.66,351.85,339.87
610,343.84,346.07,350.41,353.61,354.2,359.02,359.95,366.4,365.58,351.61,339.61
611,343.84,346.06,350.4,353.62,354.2,359.03,359.97,366.42,365.51,351.42,339.36
612,343.82,346.07,350.4,353.6,354.2,359.04,359.99,366.41,365.36,351.26,339.1
613,343.81,346.07,350.4,353.61,354.21,359.04,360.0,366.39,365.16,351.09,338.86
614,343.79,346.08,350.39,353.61,354.21,359.05,360.02,366.35,365.0,350.86,338.47
615,343.77,346.08,350.39,353.61,354.21,359.07,360.03,366.34,364.95,350.63,338.1
616,343.75,346.09,350.38,353.6,354.22,359.08,360.04,366.33,364.91,350.45,337.86
617,343.73,346.09,350.38,353.59,354.21,359.08,360.05,366.31,364.71,350.31,337.6
618,343.72,346.1,350.37,353.6,354.22,359.1,360.06,366.31,364.48,350.24,337.34
619,343.71,346.09,350.37,353.6,354.22,359.1,360.07,366.32,364.31,350.17,337.09
